,package,folder,file,class_name,fun_name,self_candidate,num_ordinary_params,num_autoassign_params
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neighbors,_lof.py,LocalOutlierFactor,__init__,self,7,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neighbors,_nearest_centroid.py,NearestCentroid,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neighbors,_classification.py,RadiusNeighborsClassifier,__init__,self,8,1
0,markupsafe,/home/quimey/.local/lib/python3.9/site-packages/markupsafe,__init__.py,_MarkupEscapeHelper,__init__,self,0,2
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,pxssh.py,pxssh,__init__,self,11,2
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,screen.py,screen,__init__,self,2,2
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,spawnbase.py,SpawnBase,__init__,self,0,6
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,pty_spawn.py,spawn,__init__,self,10,5
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,_async.py,PatternWaiter,set_expecter,self,0,1
1,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,_async.py,PatternWaiter,connection_made,self,0,1
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,FSM.py,FSM,__init__,self,0,2
1,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,FSM.py,FSM,process,self,0,1
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,fdpexpect.py,fdspawn,__init__,self,8,1
0,pexpect,/home/quimey/.local/lib/python3.9/site-packages/pexpect,replwrap.py,REPLWrapper,__init__,self,5,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/integrals,heurisch.py,DiffCache,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/assumptions,cnf.py,EncodedCNF,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/mechanics,rigidbody.py,RigidBody,__init__,self,1,4
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/mechanics,system.py,SymbolicSystem,__init__,self,10,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/mechanics,particle.py,Particle,__init__,self,1,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/mechanics,body.py,Body,__init__,self,4,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/vector,frame.py,ReferenceFrame,__init__,self,3,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/vector,point.py,Point,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/units,unitsystem.py,UnitSystem,__init__,self,3,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/continuum_mechanics,beam.py,Beam3D,__init__,self,5,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/physics/quantum,matrixcache.py,MatrixCache,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/holonomic,recurrence.py,HolonomicSequence,__init__,self,1,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/holonomic,holonomicerrors.py,NotHyperSeriesError,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/holonomic,holonomic.py,HolonomicFunction,__init__,self,0,4
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/combinatorics,coset_table.py,CosetTable,__init__,self,2,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/combinatorics,pc_groups.py,Collector,__init__,self,2,3
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/combinatorics,rewritingsystem_fsm.py,StateMachine,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/combinatorics,homomorphisms.py,GroupHomomorphism,__init__,self,0,3
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/combinatorics,fp_groups.py,FpSubgroup,__init__,self,2,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/combinatorics,rewritingsystem.py,RewritingSystem,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/unify,core.py,CondVariable,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/utilities,decorator.py,no_attrs_in_subclass,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/logic/algorithms,dpll2.py,Level,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/codegen,rewriting.py,_FuncMinusOne,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/codegen,approximations.py,SeriesApprox,__init__,self,0,4
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/core,decorators.py,_SympifyWrapper,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/core,operations.py,AssocOpDispatcher,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/core,facts.py,FactKB,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/core,expr.py,ExprBuilder,__init__,self,1,3
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/core,exprtools.py,Term,__init__,self,1,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/matrices,common.py,_MatrixWrapper,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/matrices/expressions,matexpr.py,_LeftRightArgs,__init__,self,1,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/printing,llvmjitcode.py,CodeSignature,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/printing/pretty,stringpict.py,prettyForm,__init__,self,3,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/ntheory,ecm.py,Point,__init__,self,0,4
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/ntheory,qs.py,FactorBaseElem,__init__,self,0,3
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/parsing,ast_parser.py,Transform,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/simplify,cse_main.py,Unevaluated,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting,experimental_lambdify.py,Lambdifier,__init__,self,2,8
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting,plot_implicit.py,ImplicitSeries,__init__,self,4,4
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting/pygletplot,plot_window.py,PlotWindow,__init__,self,1,5
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting/pygletplot,plot_controller.py,PlotController,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting/pygletplot,plot.py,ScreenShot,save,self,0,3
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting/pygletplot,plot_camera.py,PlotCamera,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting/pygletplot,plot_mode_base.py,PlotModeBase,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/plotting/intervalmath,interval_arithmetic.py,interval,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,domainmatrix.py,DomainMatrix,__init__,self,1,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,polyclasses.py,ANP,__init__,self,2,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,monomials.py,Monomial,__init__,self,1,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,rootisolation.py,ComplexInterval,__init__,self,8,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,polymatrix.py,MutablePolyDenseMatrix,__init__,self,0,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,multivariate_resultants.py,MacaulayResultant,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys,fields.py,FracElement,__init__,self,0,2
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys/agca,modules.py,QuotientModule,__init__,self,2,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys/domains,quotientring.py,QuotientRing,__init__,self,1,1
0,sympy,/home/quimey/.local/lib/python3.9/site-packages/sympy/polys/domains,finitefield.py,FiniteField,__init__,self,1,2
0,ptyprocess,/home/quimey/.local/lib/python3.9/site-packages/ptyprocess,ptyprocess.py,PtyProcessUnicode,__init__,self,2,2
0,platformdirs,/home/quimey/.local/lib/python3.9/site-packages/platformdirs,api.py,PlatformDirsABC,__init__,self,0,6
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,jstest.py,JSController,__init__,self,0,4
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/tests/selenium,test_dashboard_nav.py,PageError,__init__,self,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/tests/selenium,utils.py,Notebook,__init__,self,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/tests/selenium,quick_selenium.py,NoServerError,__init__,self,0,1
0,stack_data,/home/quimey/.local/lib/python3.9/site-packages/stack_data,formatting.py,Formatter,__init__,self,5,12
0,stack_data,/home/quimey/.local/lib/python3.9/site-packages/stack_data,utils.py,cached_property,__init__,self,0,1
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil,pyqvm.py,PyQVM,__init__,self,2,2
1,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil,pyqvm.py,PyQVM,execute_once,self,0,1
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/simulation,_numpy.py,NumpyWavefunctionSimulator,__init__,self,0,2
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/simulation,_reference.py,ReferenceDensitySimulator,__init__,self,0,2
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/latex,_diagram.py,DiagramBuilder,__init__,self,0,2
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/api,_quantum_computer.py,QuantumComputer,__init__,self,0,4
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/api,_qvm.py,QVM,__init__,self,3,3
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/api,_qpu_client.py,QPUClient,__init__,self,3,1
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/api,_wavefunction_simulator.py,WavefunctionSimulator,__init__,self,3,2
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/api,_qpu.py,QPU,__init__,self,5,1
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/compatibility/v2/api,_quantum_computer.py,QuantumComputer,__init__,self,2,3
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/quantum_processor,qcs.py,QCSQuantumProcessor,__init__,self,1,2
0,pyquil,/home/quimey/.local/lib/python3.9/site-packages/pyquil/quantum_processor,graph.py,NxQuantumProcessor,__init__,self,0,3
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy,_pytesttester.py,PytestTester,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,function_base.py,vectorize,__init__,self,2,4
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,_version.py,NumpyVersion,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,stride_tricks.py,DummyArray,__init__,self,1,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,utils.py,_Deprecate,__init__,self,0,3
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,arrayterator.py,Arrayterator,__init__,self,0,2
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,npyio.py,NpzFile,__init__,self,2,2
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,_iotools.py,StringConverter,update,self,4,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib,index_tricks.py,IndexExpression,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/lib/tests,test_io.py,JustReader,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/ma,timer_comparison.py,ModuleTester,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/compat,py3k.py,contextlib_nullcontext,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/core,_exceptions.py,_ArrayMemoryError,__init__,self,0,2
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/core,arrayprint.py,StructuredVoidFormat,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/core,_ufunc_config.py,errstate,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/core,_internal.py,recursive,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/core,machar.py,MachAr,_do_init,self,4,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/distutils,misc_util.py,Configuration,__init__,self,3,3
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/distutils,extension.py,Extension,__init__,self,17,2
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/testing,print_coercion_tables.py,GenericObject,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/testing/_private,nosetester.py,NoseTester,__init__,self,2,2
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/f2py,auxfuncs.py,throw_error,__init__,self,0,1
0,numpy,/home/quimey/.local/lib/python3.9/site-packages/numpy/polynomial,_polybase.py,ABCPolyBase,__init__,self,2,1
0,attr,/home/quimey/.local/lib/python3.9/site-packages/attr,exceptions.py,NotCallableError,__init__,self,0,2
0,dill,/home/quimey/.local/lib/python3.9/site-packages/dill,_dill.py,_attrgetter_helper,__init__,self,0,2
0,dill,/home/quimey/.local/lib/python3.9/site-packages/dill/tests,test_classdef.py,Y,__init__,self,0,1
0,testpath,/home/quimey/.local/lib/python3.9/site-packages/testpath,commands.py,MockCommand,__init__,self,1,2
0,pbr,/home/quimey/.local/lib/python3.9/site-packages/pbr,version.py,VersionInfo,__init__,self,0,1
0,pbr,/home/quimey/.local/lib/python3.9/site-packages/pbr/hooks,files.py,FilesConfig,__init__,self,1,1
0,pbr,/home/quimey/.local/lib/python3.9/site-packages/pbr/tests,base.py,CapturedSubprocess,__init__,self,0,1
0,pybind11,/home/quimey/.local/lib/python3.9/site-packages/pybind11,setup_helpers.py,ParallelCompile,__init__,self,0,4
0,git,/home/quimey/.local/lib/python3.9/site-packages/git,remote.py,Remote,__init__,self,0,2
0,git,/home/quimey/.local/lib/python3.9/site-packages/git,exc.py,RepositoryDirtyError,__init__,self,0,2
0,git,/home/quimey/.local/lib/python3.9/site-packages/git,diff.py,Diff,__init__,self,11,4
0,git,/home/quimey/.local/lib/python3.9/site-packages/git/index,base.py,IndexFile,__init__,self,1,1
0,git,/home/quimey/.local/lib/python3.9/site-packages/git/index,util.py,TemporaryFileSwap,__init__,self,0,1
0,git,/home/quimey/.local/lib/python3.9/site-packages/git/refs,symbolic.py,SymbolicReference,__init__,self,1,2
0,git,/home/quimey/.local/lib/python3.9/site-packages/git/objects,commit.py,Commit,__init__,self,12,1
0,yfinance,/home/quimey/.local/lib/python3.9/site-packages/yfinance,utils.py,ProgressBar,__init__,self,0,2
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,vengine_cpy.py,VCPythonEngine,__init__,self,0,1
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,model.py,EnumType,__init__,self,0,4
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,backend_ctypes.py,CTypesLibrary,__init__,self,0,2
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,recompiler.py,Recompiler,__init__,self,0,3
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,verifier.py,Verifier,__init__,self,6,4
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,vengine_gen.py,VGenericEngine,__init__,self,0,1
0,cffi,/home/quimey/.local/lib/python3.9/site-packages/cffi,cffi_opcode.py,CffiOp,__init__,self,0,2
0,terminado,/home/quimey/.local/lib/python3.9/site-packages/terminado,management.py,NamedTermManager,__init__,self,0,1
0,terminado,/home/quimey/.local/lib/python3.9/site-packages/terminado,websocket.py,TermSocket,initialize,self,0,1
0,parso,/home/quimey/.local/lib/python3.9/site-packages/parso,tree.py,ErrorLeaf,__init__,self,3,1
0,parso,/home/quimey/.local/lib/python3.9/site-packages/parso,grammar.py,PythonGrammar,__init__,self,1,1
0,parso,/home/quimey/.local/lib/python3.9/site-packages/parso,cache.py,_NodeCacheItem,__init__,self,0,3
0,parso,/home/quimey/.local/lib/python3.9/site-packages/parso/python,prefix.py,PrefixPart,__init__,self,3,2
0,parso,/home/quimey/.local/lib/python3.9/site-packages/parso/python,tokenize.py,FStringNode,__init__,self,0,1
0,parso,/home/quimey/.local/lib/python3.9/site-packages/parso/pgen2,generator.py,ReservedString,__init__,self,0,1
0,ntlm_auth,/home/quimey/.local/lib/python3.9/site-packages/ntlm_auth,des.py,DES,__init__,self,0,1
0,ntlm_auth,/home/quimey/.local/lib/python3.9/site-packages/ntlm_auth,session_security.py,SessionSecurity,__init__,self,1,2
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfinterp.py,PDFPageInterpreter,__init__,self,0,2
1,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfinterp.py,PDFPageInterpreter,init_resources,self,0,1
2,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfinterp.py,PDFPageInterpreter,init_state,self,0,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,lzw.py,LZWDecoder,__init__,self,0,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,layout.py,LTPage,__init__,self,1,2
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfdocument.py,PDFDocument,__init__,self,3,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfdevice.py,TagExtractor,__init__,self,1,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdftypes.py,PDFStream,__init__,self,0,3
1,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdftypes.py,PDFStream,set_objid,self,0,2
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfcolor.py,PDFColorSpace,__init__,self,0,2
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,cmapdb.py,CMapConverter,__init__,self,0,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,utils.py,Plane,__init__,self,1,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,image.py,ImageWriter,__init__,self,0,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,converter.py,XMLConverter,__init__,self,4,2
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,ccitt.py,CCITTFaxDecoder,__init__,self,2,1
0,pdfminer,/home/quimey/.local/lib/python3.9/site-packages/pdfminer,pdfpage.py,PDFPage,__init__,self,1,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/spatial/transform,_rotation_spline.py,RotationSpline,__init__,self,0,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,zeros.py,TOMS748Solver,configure,self,1,4
1,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,zeros.py,TOMS748Solver,start,self,2,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,_trustregion_exact.py,IterativeSubproblem,__init__,self,5,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,_differentialevolution.py,_ConstraintWrapper,__init__,self,1,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,_dual_annealing.py,LocalSearchWrapper,__init__,self,1,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,_root_scalar.py,MemoizeDer,__init__,self,0,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,optimize.py,_Brute_Wrapper,__init__,self,1,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,_hessian_update_strategy.py,SR1,__init__,self,1,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,nonlin.py,KrylovJacobian,__init__,self,4,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize,lbfgsb.py,LbfgsInvHessProduct,__init__,self,0,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize/_shgo_lib,triangulation.py,VertexCache,__init__,self,1,5
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize/_trustregion_constr,tr_interior_point.py,BarrierSubproblem,__init__,self,6,15
1,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize/_trustregion_constr,tr_interior_point.py,BarrierSubproblem,update,self,0,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize/_trustregion_constr,minimize_trustregion_constr.py,LagrangianHessian,__init__,self,0,3
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/optimize/_trustregion_constr,canonical_constraint.py,CanonicalConstraint,__init__,self,0,6
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/stats,_hypotests.py,CramerVonMisesResult,__init__,self,0,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/stats,_distn_infrastructure.py,rv_sample,__init__,self,7,4
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/stats,stats.py,_ParallelP,__init__,self,0,3
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate,quadpack.py,_NQuad,__init__,self,0,4
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate,_ode.py,lsoda,__init__,self,3,11
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate/_ivp,bdf.py,BdfDenseOutput,__init__,self,3,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate/_ivp,common.py,OdeSolution,__init__,self,0,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate/_ivp,lsoda.py,LsodaDenseOutput,__init__,self,3,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate/_ivp,base.py,ConstantDenseOutput,__init__,self,2,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate/_ivp,rk.py,Dop853DenseOutput,__init__,self,2,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/integrate/_ivp,radau.py,RadauDenseOutput,__init__,self,2,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/fft/tests,mock_backend.py,_MockFunction,__init__,self,0,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/_lib,_testutils.py,PytestTester,__init__,self,0,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/_lib/_uarray,_backend.py,Dispatchable,__init__,self,1,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/special,orthogonal.py,orthopoly1d,__init__,self,7,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/special,_testutils.py,FuncData,__init__,self,2,12
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/odr,odrpack.py,ODR,__init__,self,11,11
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/interpolate,interpolate.py,_ppform,__init__,self,3,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/interpolate,_bsplines.py,BSpline,__init__,self,4,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/interpolate,_cubic.py,CubicSpline,__init__,self,4,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/io,netcdf.py,netcdf_variable,__init__,self,4,3
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/io/matlab,miobase.py,MatFileReader,__init__,self,4,5
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/io/matlab,mio4.py,MatFile4Writer,__init__,self,0,2
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/io/matlab,mio5.py,MatFile5Writer,__init__,self,1,5
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/cluster,hierarchy.py,ClusterNode,__init__,self,1,4
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/sparse,base.py,spmatrix,__init__,self,0,1
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/sparse/linalg,matfuncs.py,_ExpmPadeHelper,__init__,self,0,3
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/sparse/linalg/eigen/arpack,arpack.py,IterOpInv,__init__,self,0,5
0,scipy,/home/quimey/.local/lib/python3.9/site-packages/scipy/sparse/linalg/eigen/arpack/tests,test_arpack.py,CheckingLinearOperator,__init__,self,0,1
0,stevedore,/home/quimey/.local/lib/python3.9/site-packages/stevedore,enabled.py,EnabledExtensionManager,__init__,self,7,1
0,stevedore,/home/quimey/.local/lib/python3.9/site-packages/stevedore,extension.py,ExtensionManager,_init_attributes,self,1,2
1,stevedore,/home/quimey/.local/lib/python3.9/site-packages/stevedore,extension.py,ExtensionManager,_init_plugins,self,0,1
0,stevedore,/home/quimey/.local/lib/python3.9/site-packages/stevedore/tests,manager.py,TestExtensionManager,__init__,self,4,1
0,stevedore,/home/quimey/.local/lib/python3.9/site-packages/stevedore/example,base.py,FormatterBase,__init__,self,0,1
0,pathspec,/home/quimey/.local/lib/python3.9/site-packages/pathspec,util.py,TreeEntry,__init__,self,2,2
0,examples,/home/quimey/.local/lib/python3.9/site-packages/examples/flows,commodity_flow.py,MultiNode,__init__,self,0,1
0,examples,/home/quimey/.local/lib/python3.9/site-packages/examples/flows,max_flow.py,Node,__init__,self,0,1
0,qcs_api_client,/home/quimey/.local/lib/python3.9/site-packages/qcs_api_client/util,errors.py,QCSHTTPStatusError,__init__,self,2,1
0,nbclient,/home/quimey/.local/lib/python3.9/site-packages/nbclient,output_widget.py,OutputWidget,__init__,self,3,1
0,nbclient,/home/quimey/.local/lib/python3.9/site-packages/nbclient,exceptions.py,CellExecutionError,__init__,self,0,3
0,jsonschema,/home/quimey/.local/lib/python3.9/site-packages/jsonschema,validators.py,RefResolver,__init__,self,5,2
0,pytz,/home/quimey/.local/lib/python3.9/site-packages/pytz,reference.py,USTimeZone,__init__,self,1,3
0,quandl,/home/quimey/.local/lib/python3.9/site-packages/quandl/model,model_base.py,ModelBase,__init__,self,1,1
0,quandl,/home/quimey/.local/lib/python3.9/site-packages/quandl/model,model_list.py,ModelList,__init__,self,1,2
0,quandl,/home/quimey/.local/lib/python3.9/site-packages/quandl/model,merged_dataset.py,MergedDataset,__init__,self,0,1
0,py,/home/quimey/.local/lib/python3.9/site-packages/py/_process,forkedfunc.py,Result,__init__,self,2,3
0,py,/home/quimey/.local/lib/python3.9/site-packages/py/_process,cmdexec.py,ExecutionFailed,__init__,self,0,5
